ID,SMILES,NEW_SMILES
DB12401,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
DB12404,COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
DB12407,CN(CC(O)CO)C(=O)C1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(NC(=O)C(CO)CO)=C1I,CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
DB12434,C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3
DB12455,[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
DB12457,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F
DB12466,NC(=O)C1=NC(F)=CN=C1O,NC(=O)c1nc(F)c[nH]c1=O
DB12471,[H][C@]12CC[C@@]3([H])[C@@]4(C)COC[C@@]3(C[C@H]([C@@H]4OC[C@](C)(N)C(C)(C)C)N3N=CN=C3C3=CC=NC=C3)C1=CC[C@@]1(C)[C@H](C(O)=O)[C@](C)(CC[C@]21C)[C@H](C)C(C)C,CC(C)C(C)C1(C)CCC2(C)C3CCC4C5(COCC4(C)C(OCC(C)(N)C(C)(C)C)C(n4ncnc4-c4ccncc4)C5)C3=CCC2(C)C1C(=O)O
DB12473,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
DB12474,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C
DB12480,[H]OC(=O)[C@]12CC[C@@]([H])(C(C)=C)[C@]1([H])[C@@]1([H])CC[C@]3([H])[C@@]4(C)CC[C@]([H])(O[H])C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC2,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
DB12483,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(=N)[nH]c4)nc12)CCN3
DB12492,NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1
DB12499,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C
DB12500,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C,Cc1c[nH]c(=Nc2ccc(OCCN3CCCC3)cc2)[nH]c1=Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
DB12523,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
DB12532,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
DB12537,N1N=CC=CC2=CC=CC=C12,C1=NN=c2ccccc2=CC1
DB12543,NC(=O)C1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]4(CC(=O)CC[C@@]34O)C2=C1O,NC(=O)c1ccc2c(c1O)C13CCN(CC4CC4)C(C2)C1(O)CCC(=O)C3
DB12554,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
DB12597,O[C@@H]1CCN(C1)C1=C(C=C(C=N1)C(=O)NC1=CC=C(OC(F)(F)Cl)C=C1)C1=CC=NN1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2cc[nH]n2)c1
DB12602,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1
DB12612,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1C#N
DB12615,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,CNC1C(O)C(OC2C(NC(=O)C(O)CCN)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O
DB12667,CCCC1=CC(=CC=N1)C(N)=S,CCCc1cc(C(N)=S)ccn1
DB12674,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4NC4=CC=C(OC)C=C54)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@@]2([H])N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,COc1ccc2[nH]c3c(c2c1)CCNC31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4
DB12710,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
DB12713,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)C=C1,CCOc1ccc(Cc2cc(C3OC(SC)C(O)C(O)C3O)ccc2Cl)cc1
DB12728,CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
DB12767,OC[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O,O=C(C(O)CO)C(CO)OC1OC(CO)C(O)C(O)C1O
DB12783,NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1,NC(C=O)C(O)NNCc1ccc(O)c(O)c1O
DB12792,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl
DB12808,CC(C)(C)C1=CC(=CC=C1N1CCCC1)C1=CC(=CC=C1OCCO)C1=CC=C(C=C1)C(O)=O,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1
DB12821,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DB12825,[H][C@@]12C(=O)CC[C@]11CCC(C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O,C=CC1(C)CC(OC(=O)CSC2CCC(N)CC2O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
DB12834,CC(O)CN1C(C)=NC=C1N(=O)=O,Cc1ncc([N+](=O)[O-])n1CC(C)O
DB12839,COCCOCCCCCC(=O)NCCCC[C@H](N)C(O)=O,COCCOCCCCCC(=O)NCCCCC(N)C(=O)O
DB12865,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,CC(=O)NC(CSSCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(N)=O
DB12867,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
DB12877,O=C1NC2=C(C=CC=C2)N1CCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
DB12887,CCN(C1CCOCC1)C1=C(C)C(=CC(=C1)C1=CC=C(CN2CCOCC2)C=C1)C(=O)NCC1=C(C)C=C(C)NC1=O,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
DB12911,CCCCOCCOC(=O)C1=CN=CC=C1,CCCCOCCOC(=O)c1cccnc1
DB12924,CNC1=NC=C(C=C1C)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1C)C(O)=O,CN=c1[nH]cc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C
DB12938,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
DB12941,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,CC(=O)c1cc(C(O)NC(C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)[nH]n1
DB12942,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
DB12945,NNC1=C2C=CC=CC2=C(NN)N=N1,NN=c1[nH][nH]c(=NN)c2ccccc12
DB12952,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,CC1=C2CC(=O)C=CC2(C)C2C(=O)CC3(C)C(CCC3(O)C(=O)CO)C2C1
DB12954,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1,O=C1NOCC1N=Cc1ccc(C=NC2CONC2=O)cc1
DB12978,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,FC(F)(F)c1ccc(CN=c2ccc(Cc3c[nH]c4ncc(Cl)cc34)c[nH]2)cn1
DB12982,[Si],[Si]
DB13063,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21
DB13074,CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O,CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O
DB13100,NC(=N)NC(N)=N,N=C(N)N=C(N)N
DB13114,CN(C)(=O)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
DB13116,FCC(F)(F)F,FCC(F)(F)F
DB13117,FC(F)CC(F)(F)F,FC(F)CC(F)(F)F
DB13125,CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1,CCCCCCOC(C)c1cccc(-c2csc(=NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)[nH]2)c1OC
DB13136,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1
DB13142,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,O=C(C(O)C(O)O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
DB13146,N[C@]1(C[C@H]([18F])C1)C(O)=O,NC1(C(=O)O)CC([18F])C1
DB13153,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,CC(C)=CCCC(C)(O)C1CC=C(C)CC1
DB13154,OC1=CC=C(Cl)C=C1,Oc1ccc(Cl)cc1
DB13155,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1
DB13156,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O
DB13157,[Na+].CCCCCCCCCCCCOC(=O)CS([O-])(=O)=O,CCCCCCCCCCCCOC(=O)CS(=O)(=O)O
DB13158,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl
DB13163,O.CC(C)(O)[C@H]1CC[C@@](C)(O)CC1,CC1(O)CCC(C(C)(C)O)CC1
DB13166,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,CC(CSC(=O)c1ccccc1)C(=O)N1CC(Sc2ccccc2)CC1C(=O)O
DB13167,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,C=CCOc1ccc(CC(=O)O)cc1Cl
DB13170,[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O,CC(C)CC(NC(=O)C1CSSCC2NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(N)=O)CSSCC(NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC2=O)C(=O)NC(C(C)O)C(=O)NCC(=O)N1)C(=O)O
DB13178,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,OC1C(O)C(O)C(O)C(O)C1O
DB13179,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O
DB13211,NC(=N)NCC1COC2=C(O1)C=CC=C2,N=C(N)NCC1COc2ccccc2O1
DB13213,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
DB13216,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,CCN(CC)CCc1nc(-c2ccccc2)no1
DB13218,OC(C(O)=O)C1=CC=CC=C1,O=C(O)C(O)c1ccccc1
DB13219,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,CN(C)CC(Oc1ccccc1)Oc1ccccc1
DB13221,CC(C)C(CC=C)C(=O)NC(N)=O,C=CCC(C(=O)NC(N)=O)C(C)C
DB13222,CC1=C2C=CC=NC2=C(O)C(Br)=C1,Cc1cc(Br)c(O)c2ncccc12
DB13225,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
DB13228,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21
DB13235,OOB=O,O=BOO
DB13245,CN(C)C(=S)SSC(=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C
DB13246,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2
DB13247,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
DB13248,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1
DB13249,[O--].[O--].[O--].[Mg++].[Si+4],[Si+4]
DB13253,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
DB13256,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
DB13258,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl
DB13259,CCCl,CCCl
DB13262,CC(=O)OC1CN2CCC1CC2,CC(=O)OC1CN2CCC1CC2
DB13265,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
DB13267,OC(=O)CSC(SCC(O)=O)SCC(O)=O,O=C(O)CSC(SCC(=O)O)SCC(=O)O
DB13269,OCC1=C(Cl)C=C(Cl)C=C1,OCc1ccc(Cl)cc1Cl
DB13270,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1
DB13273,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
DB13274,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
DB13277,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
DB13278,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,CCOc1ccc(NC(=O)CC(C)O)cc1
DB13279,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1
DB13284,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
DB13286,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1
DB13288,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
DB13292,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
DB13306,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
DB13323,ClC=C(Cl)Cl,ClC=C(Cl)Cl
DB13337,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
DB13345,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O
DB13346,CCCCOC1=CC=C(CC(=O)NO)C=C1,CCCCOc1ccc(CC(O)=NO)cc1
DB13421,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
DB13444,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C1I,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I
DB13501,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
DB13520,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
DB13532,NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
DB13583,CC1=CC=CC=C1OCC(O)CO,Cc1ccccc1OCC(O)CO
DB13595,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-],O[Si](O)(O)O
DB13615,O.[Na+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](NC(C)=O)C=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(CO[PH](=O)(=O)OCCNC(=O)C(C)NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(C)=O)C(O)C(O)CO)C(N)=O)OC(=O)CCCCCCCCCCCCCCC
DB13624,CNC(C)CC1=CC=CC=C1OC,CNC(C)Cc1ccccc1OC
DB13628,CCOC(=O)C1=CC=C(O)C=C1,CCOC(=O)c1ccc(O)cc1
DB13657,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
DB13680,NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O,NC(=O)N=Nc1ccc2ccccc2c1O
DB13682,[H][C@]12SCC(C[N+]3=C4CCCC4=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C([O-])=O,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(=N)[nH]1
DB13707,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,O=C(C(=O)C(O)O)C(O)O
DB13711,CCOC1=C(OCC)C(OCC)=C(N)C2=C1C(OC2=O)C1N(C)CCC2=CC3=C(OCO3)C(OC)=C12,CCOc1c(OCC)c(OCC)c2c(C3c4c(cc5c(c4OC)OCO5)CCN3C)oc(O)c2c1N
DB13720,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
DB13743,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O,O=S(=O)(O)S
